%Cavity1 Size=	0,000000E+0	mm
%f	alpha	Re(R)	Im(R)	Re(Zs/Zo)	Im(Zs/Zo)
5,406250E+2	4,237310E-1	3,403337E-1	-6,785588E-1	4,731244E-1	-1,515314E+0
5,421875E+2	4,230533E-1	3,386213E-1	-6,799135E-1	4,702138E-1	-1,511416E+0
5,437500E+2	4,238882E-1	3,369239E-1	-6,801427E-1	4,698049E-1	-1,507636E+0
5,453125E+2	4,239209E-1	3,356833E-1	-6,807318E-1	4,685697E-1	-1,504858E+0
5,468750E+2	4,254786E-1	3,340281E-1	-6,804018E-1	4,693822E-1	-1,501220E+0
5,484375E+2	4,247628E-1	3,331637E-1	-6,813510E-1	4,673322E-1	-1,499271E+0
5,500000E+2	4,253586E-1	3,317312E-1	-6,816126E-1	4,668223E-1	-1,496112E+0
5,515625E+2	4,263912E-1	3,298404E-1	-6,817727E-1	4,665480E-1	-1,491962E+0
5,531250E+2	4,265864E-1	3,269190E-1	-6,830356E-1	4,638949E-1	-1,485545E+0
5,546875E+2	4,265726E-1	3,247043E-1	-6,841013E-1	4,616493E-1	-1,480708E+0
5,562500E+2	4,267678E-1	3,232421E-1	-6,846508E-1	4,605004E-1	-1,477534E+0
5,578125E+2	4,277974E-1	3,218489E-1	-6,845553E-1	4,607379E-1	-1,474532E+0
5,593750E+2	4,294927E-1	3,203485E-1	-6,840205E-1	4,619144E-1	-1,471312E+0
5,609375E+2	4,296566E-1	3,182668E-1	-6,848720E-1	4,601115E-1	-1,466834E+0
5,625000E+2	4,294397E-1	3,157995E-1	-6,861712E-1	4,573561E-1	-1,461554E+0
5,640625E+2	4,309105E-1	3,150987E-1	-6,854212E-1	4,589564E-1	-1,460064E+0
5,656250E+2	4,340487E-1	3,131365E-1	-6,840298E-1	4,619121E-1	-1,455881E+0
5,671875E+2	4,323536E-1	3,115042E-1	-6,860113E-1	4,576923E-1	-1,452432E+0
5,687500E+2	4,331941E-1	3,090974E-1	-6,864872E-1	4,566615E-1	-1,447352E+0
5,703125E+2	4,335703E-1	3,072300E-1	-6,870512E-1	4,554455E-1	-1,443431E+0
5,718750E+2	4,332649E-1	3,062310E-1	-6,877192E-1	4,540261E-1	-1,441347E+0
5,734375E+2	4,330668E-1	3,036810E-1	-6,889928E-1	4,513127E-1	-1,436043E+0
5,750000E+2	4,335945E-1	3,027658E-1	-6,890126E-1	4,512501E-1	-1,434137E+0
5,765625E+2	4,325855E-1	3,005137E-1	-6,907286E-1	4,476316E-1	-1,429507E+0
5,781250E+2	4,336718E-1	2,987862E-1	-6,906917E-1	4,476585E-1	-1,425936E+0
5,796875E+2	4,342052E-1	2,972720E-1	-6,909589E-1	4,470578E-1	-1,422823E+0
5,812500E+2	4,329038E-1	2,962366E-1	-6,923439E-1	4,441757E-1	-1,420742E+0
5,828125E+2	4,317489E-1	2,950013E-1	-6,937041E-1	4,413489E-1	-1,418257E+0
5,843750E+2	4,336556E-1	2,921735E-1	-6,935266E-1	4,416056E-1	-1,412481E+0
5,859375E+2	4,330944E-1	2,913754E-1	-6,942665E-1	4,400673E-1	-1,410889E+0
5,875000E+2	4,328321E-1	2,887780E-1	-6,955395E-1	4,373757E-1	-1,405681E+0
5,890625E+2	4,337353E-1	2,884779E-1	-6,950146E-1	4,384225E-1	-1,405051E+0
5,906250E+2	4,331712E-1	2,870269E-1	-6,960204E-1	4,363236E-1	-1,402171E+0
5,921875E+2	4,337771E-1	2,833773E-1	-6,970798E-1	4,340078E-1	-1,394901E+0
5,937500E+2	4,326503E-1	2,822447E-1	-6,983463E-1	4,314164E-1	-1,392709E+0
5,953125E+2	4,332910E-1	2,807303E-1	-6,984980E-1	4,310288E-1	-1,389702E+0
5,968750E+2	4,330398E-1	2,794617E-1	-6,991862E-1	4,295873E-1	-1,387224E+0
5,984375E+2	4,324571E-1	2,780030E-1	-7,001837E-1	4,275248E-1	-1,384396E+0
6,000000E+2	4,323914E-1	2,765205E-1	-7,008174E-1	4,261829E-1	-1,381509E+0
6,015625E+2	4,329581E-1	2,742594E-1	-7,013014E-1	4,250842E-1	-1,377095E+0
6,031250E+2	4,320699E-1	2,726047E-1	-7,025787E-1	4,224710E-1	-1,373940E+0
6,046875E+2	4,319010E-1	2,716781E-1	-7,030576E-1	4,214726E-1	-1,372164E+0
6,062500E+2	4,326746E-1	2,699360E-1	-7,031785E-1	4,211136E-1	-1,368779E+0
6,078125E+2	4,325082E-1	2,682595E-1	-7,039380E-1	4,195146E-1	-1,365580E+0
6,093750E+2	4,309898E-1	2,661147E-1	-7,058280E-1	4,156999E-1	-1,361576E+0
6,109375E+2	4,320737E-1	2,624846E-1	-7,064192E-1	4,142776E-1	-1,354647E+0
6,125000E+2	4,312453E-1	2,622855E-1	-7,070792E-1	4,129975E-1	-1,354320E+0
6,140625E+2	4,304941E-1	2,605921E-1	-7,082356E-1	4,106508E-1	-1,351180E+0
6,156250E+2	4,280652E-1	2,605982E-1	-7,099460E-1	4,073947E-1	-1,351328E+0
6,171875E+2	4,276474E-1	2,588130E-1	-7,108927E-1	4,054580E-1	-1,348013E+0
6,187500E+2	4,272882E-1	2,574287E-1	-7,116476E-1	4,039196E-1	-1,345455E+0
6,203125E+2	4,247345E-1	2,552799E-1	-7,142112E-1	3,989220E-1	-1,341612E+0
6,218750E+2	4,248114E-1	2,527960E-1	-7,150404E-1	3,971697E-1	-1,337028E+0
6,234375E+2	4,257531E-1	2,509720E-1	-7,150245E-1	3,970455E-1	-1,333624E+0
6,250000E+2	4,264569E-1	2,504735E-1	-7,147070E-1	3,975931E-1	-1,332668E+0
6,265625E+2	4,255133E-1	2,472797E-1	-7,164771E-1	3,940204E-1	-1,326899E+0
6,281250E+2	4,227516E-1	2,466483E-1	-7,186189E-1	3,900095E-1	-1,325924E+0
6,296875E+2	4,220725E-1	2,450432E-1	-7,196397E-1	3,879910E-1	-1,323060E+0
6,312500E+2	4,229855E-1	2,432326E-1	-7,196196E-1	3,878646E-1	-1,319738E+0
6,328125E+2	4,219730E-1	2,417383E-1	-7,208256E-1	3,855218E-1	-1,317117E+0
6,343750E+2	4,171819E-1	2,408795E-1	-7,244275E-1	3,788915E-1	-1,315874E+0
6,359375E+2	4,146332E-1	2,387636E-1	-7,268829E-1	3,742719E-1	-1,312253E+0
6,375000E+2	4,154117E-1	2,357751E-1	-7,273228E-1	3,732232E-1	-1,306914E+0
6,390625E+2	4,148028E-1	2,342492E-1	-7,282338E-1	3,714545E-1	-1,304262E+0
6,406250E+2	4,116440E-1	2,319401E-1	-7,311360E-1	3,660763E-1	-1,300403E+0
6,421875E+2	4,120830E-1	2,278783E-1	-7,321124E-1	3,639793E-1	-1,293301E+0
6,437500E+2	4,115416E-1	2,269281E-1	-7,327769E-1	3,627189E-1	-1,291690E+0
6,453125E+2	4,111407E-1	2,259780E-1	-7,333439E-1	3,616320E-1	-1,290073E+0
6,468750E+2	4,100680E-1	2,220543E-1	-7,352713E-1	3,578806E-1	-1,283394E+0
6,484375E+2	4,087301E-1	2,191380E-1	-7,370539E-1	3,544947E-1	-1,278504E+0
6,500000E+2	4,054361E-1	2,180088E-1	-7,396189E-1	3,499524E-1	-1,276805E+0
6,515625E+2	4,064501E-1	2,162305E-1	-7,394554E-1	3,500594E-1	-1,273727E+0
6,531250E+2	4,044665E-1	2,122671E-1	-7,419408E-1	3,454029E-1	-1,267193E+0
6,546875E+2	3,992739E-1	2,121368E-1	-7,454690E-1	3,393881E-1	-1,267317E+0
6,562500E+2	3,983855E-1	2,093192E-1	-7,468601E-1	3,367655E-1	-1,262680E+0
6,578125E+2	3,987389E-1	2,055561E-1	-7,476682E-1	3,350328E-1	-1,256428E+0
6,593750E+2	3,968729E-1	2,033884E-1	-7,495067E-1	3,317364E-1	-1,252989E+0
6,609375E+2	3,954773E-1	2,008996E-1	-7,511072E-1	3,288181E-1	-1,249011E+0
6,625000E+2	3,939466E-1	1,968936E-1	-7,531841E-1	3,249670E-1	-1,242605E+0
6,640625E+2	3,932552E-1	1,958997E-1	-7,539019E-1	3,236814E-1	-1,241047E+0
6,656250E+2	3,894991E-1	1,946364E-1	-7,567150E-1	3,189405E-1	-1,239269E+0
6,671875E+2	3,878482E-1	1,895930E-1	-7,590825E-1	3,145652E-1	-1,231312E+0
6,687500E+2	3,862646E-1	1,866880E-1	-7,608436E-1	3,114135E-1	-1,226812E+0
6,703125E+2	3,837763E-1	1,843837E-1	-7,630375E-1	3,076472E-1	-1,223350E+0
6,718750E+2	3,838373E-1	1,817900E-1	-7,636198E-1	3,064367E-1	-1,219272E+0
6,734375E+2	3,826026E-1	1,769547E-1	-7,655615E-1	3,028146E-1	-1,211822E+0
6,750000E+2	3,807752E-1	1,728600E-1	-7,676876E-1	2,989979E-1	-1,205630E+0
6,765625E+2	3,767991E-1	1,691631E-1	-7,710932E-1	2,932575E-1	-1,200262E+0
6,781250E+2	3,765537E-1	1,669293E-1	-7,717389E-1	2,919954E-1	-1,196877E+0
6,796875E+2	3,755272E-1	1,658511E-1	-7,726359E-1	2,904824E-1	-1,195318E+0
6,812500E+2	3,769844E-1	1,610444E-1	-7,727097E-1	2,897815E-1	-1,187937E+0
6,828125E+2	3,769006E-1	1,568915E-1	-7,736178E-1	2,878606E-1	-1,181712E+0
6,843750E+2	3,742913E-1	1,525318E-1	-7,761719E-1	2,834155E-1	-1,175443E+0
6,859375E+2	3,756402E-1	1,491422E-1	-7,759616E-1	2,832721E-1	-1,170313E+0
6,875000E+2	3,718288E-1	1,437959E-1	-7,794190E-1	2,773643E-1	-1,162809E+0
6,890625E+2	3,649102E-1	1,420723E-1	-7,841589E-1	2,701147E-1	-1,160904E+0
6,906250E+2	3,663677E-1	1,384168E-1	-7,838833E-1	2,700236E-1	-1,155489E+0
6,921875E+2	3,654777E-1	1,322619E-1	-7,855120E-1	2,667723E-1	-1,146734E+0
6,937500E+2	3,611694E-1	1,291262E-1	-7,887693E-1	2,616074E-1	-1,142665E+0
6,953125E+2	3,593070E-1	1,232346E-1	-7,908895E-1	2,577111E-1	-1,134523E+0
6,968750E+2	3,606610E-1	1,190204E-1	-7,906789E-1	2,573764E-1	-1,128495E+0
6,984375E+2	3,577277E-1	1,160035E-1	-7,929789E-1	2,536599E-1	-1,124581E+0
7,000000E+2	3,571491E-1	1,117188E-1	-7,939583E-1	2,516174E-1	-1,118713E+0
7,015625E+2	3,593573E-1	1,061095E-1	-7,933369E-1	2,515761E-1	-1,110787E+0
7,031250E+2	3,569726E-1	1,021136E-1	-7,953617E-1	2,481044E-1	-1,105590E+0
7,046875E+2	3,572737E-1	9,844335E-2	-7,956351E-1	2,471046E-1	-1,100586E+0
7,062500E+2	3,574618E-1	9,418448E-2	-7,960324E-1	2,458185E-1	-1,094828E+0
7,078125E+2	3,570934E-1	8,842161E-2	-7,969242E-1	2,435730E-1	-1,087162E+0
7,093750E+2	3,568887E-1	8,210447E-2	-7,977281E-1	2,413200E-1	-1,078811E+0
7,109375E+2	3,557277E-1	7,811794E-2	-7,988554E-1	2,390584E-1	-1,073704E+0
7,125000E+2	3,558211E-1	7,315431E-2	-7,992667E-1	2,375514E-1	-1,067204E+0
7,140625E+2	3,547677E-1	6,637053E-2	-8,005169E-1	2,345585E-1	-1,058541E+0
7,156250E+2	3,556079E-1	6,294556E-2	-8,002687E-1	2,341835E-1	-1,054025E+0
7,171875E+2	3,570831E-1	5,795431E-2	-7,997238E-1	2,338449E-1	-1,047439E+0
7,187500E+2	3,587803E-1	5,265888E-2	-7,990286E-1	2,335958E-1	-1,040468E+0
7,203125E+2	3,598921E-1	4,708895E-2	-7,986805E-1	2,327997E-1	-1,033269E+0
7,218750E+2	3,578233E-1	4,212543E-2	-8,002513E-1	2,296793E-1	-1,027329E+0
7,234375E+2	3,554611E-1	3,664539E-2	-8,019950E-1	2,262285E-1	-1,020838E+0
7,250000E+2	3,585169E-1	3,152590E-2	-8,003057E-1	2,271350E-1	-1,014052E+0
7,265625E+2	3,601848E-1	2,757539E-2	-7,994090E-1	2,272941E-1	-1,008932E+0
7,281250E+2	3,620637E-1	2,223840E-2	-7,983995E-1	2,272187E-1	-1,002096E+0
7,296875E+2	3,627261E-1	1,662210E-2	-7,981213E-1	2,261343E-1	-9,951453E-1
7,312500E+2	3,672854E-1	9,893130E-3	-7,953721E-1	2,277134E-1	-9,862460E-1
7,328125E+2	3,685660E-1	5,615002E-3	-7,946084E-1	2,274812E-1	-9,808745E-1
7,343750E+2	3,695016E-1	-5,523602E-4	-7,940391E-1	2,264653E-1	-9,733238E-1
7,359375E+2	3,699869E-1	-3,474744E-3	-7,937260E-1	2,260204E-1	-9,697546E-1
7,375000E+2	3,710807E-1	-1,047333E-2	-7,929751E-1	2,249157E-1	-9,612601E-1
7,390625E+2	3,760644E-1	-1,471597E-2	-7,897589E-1	2,274536E-1	-9,553337E-1
7,406250E+2	3,789891E-1	-1,942185E-2	-7,878031E-1	2,283267E-1	-9,492435E-1
7,421875E+2	3,811008E-1	-2,525206E-2	-7,862961E-1	2,282856E-1	-9,420085E-1
7,437500E+2	3,836651E-1	-3,002711E-2	-7,844956E-1	2,288640E-1	-9,359349E-1
7,453125E+2	3,856513E-1	-3,489946E-2	-7,830266E-1	2,289890E-1	-9,298789E-1
7,468750E+2	3,877779E-1	-3,960103E-2	-7,814434E-1	2,292612E-1	-9,240065E-1
7,484375E+2	3,897791E-1	-4,321691E-2	-7,799700E-1	2,297339E-1	-9,194210E-1
7,500000E+2	3,949209E-1	-4,838870E-2	-7,763618E-1	2,320530E-1	-9,123705E-1
7,515625E+2	4,000651E-1	-5,328992E-2	-7,727193E-1	2,344340E-1	-9,056110E-1
7,531250E+2	4,010769E-1	-5,717400E-2	-7,717864E-1	2,341001E-1	-9,009507E-1
7,546875E+2	4,029169E-1	-6,276684E-2	-7,701580E-1	2,338982E-1	-8,941722E-1
7,562500E+2	4,077950E-1	-6,769000E-2	-7,665658E-1	2,360492E-1	-8,874420E-1
7,578125E+2	4,101089E-1	-7,042070E-2	-7,648085E-1	2,369568E-1	-8,837975E-1
7,593750E+2	4,145968E-1	-7,415591E-2	-7,615144E-1	2,391378E-1	-8,784770E-1
7,609375E+2	4,160108E-1	-7,935635E-2	-7,600604E-1	2,387160E-1	-8,722781E-1
7,625000E+2	4,201835E-1	-8,339560E-2	-7,568763E-1	2,405712E-1	-8,666815E-1
7,640625E+2	4,235542E-1	-8,752133E-2	-7,541789E-1	2,418253E-1	-8,611863E-1
7,656250E+2	4,273547E-1	-9,062058E-2	-7,512877E-1	2,436616E-1	-8,567119E-1
7,671875E+2	4,310699E-1	-9,318484E-2	-7,484963E-1	2,455819E-1	-8,528415E-1
7,687500E+2	4,352265E-1	-9,871802E-2	-7,450022E-1	2,469778E-1	-8,455319E-1
7,703125E+2	4,360225E-1	-1,021446E-1	-7,440053E-1	2,465819E-1	-8,415081E-1
7,718750E+2	4,412253E-1	-1,054507E-1	-7,400370E-1	2,493255E-1	-8,363532E-1
7,734375E+2	4,458916E-1	-1,080688E-1	-7,364982E-1	2,518811E-1	-8,320857E-1
7,750000E+2	4,497671E-1	-1,111999E-1	-7,333945E-1	2,537283E-1	-8,274636E-1
7,765625E+2	4,517650E-1	-1,153339E-1	-7,313912E-1	2,539571E-1	-8,222947E-1
7,781250E+2	4,546937E-1	-1,192953E-1	-7,287489E-1	2,548879E-1	-8,170302E-1
7,796875E+2	4,583235E-1	-1,214791E-1	-7,258921E-1	2,568164E-1	-8,134909E-1
7,812500E+2	4,624119E-1	-1,239017E-1	-7,226593E-1	2,589974E-1	-8,095247E-1
7,828125E+2	4,663727E-1	-1,267970E-1	-7,194093E-1	2,609485E-1	-8,050591E-1
7,843750E+2	4,687345E-1	-1,297592E-1	-7,172364E-1	2,617482E-1	-8,010307E-1
7,859375E+2	4,721914E-1	-1,337234E-1	-7,140915E-1	2,630218E-1	-7,955319E-1
7,875000E+2	4,761788E-1	-1,361213E-1	-7,108391E-1	2,651235E-1	-7,915521E-1
7,890625E+2	4,794779E-1	-1,383828E-1	-7,080765E-1	2,667786E-1	-7,879390E-1
7,906250E+2	4,812617E-1	-1,412221E-1	-7,062539E-1	2,671921E-1	-7,842114E-1
7,921875E+2	4,847176E-1	-1,439880E-1	-7,032424E-1	2,688010E-1	-7,799686E-1
7,937500E+2	4,887731E-1	-1,464413E-1	-6,998441E-1	2,709221E-1	-7,758333E-1
7,953125E+2	4,917921E-1	-1,482082E-1	-6,973107E-1	2,725177E-1	-7,728043E-1
7,968750E+2	4,964303E-1	-1,507118E-1	-6,934376E-1	2,750316E-1	-7,683547E-1
7,984375E+2	4,994319E-1	-1,531625E-1	-6,907310E-1	2,764037E-1	-7,645511E-1
8,000000E+2	5,006107E-1	-1,559747E-1	-6,892468E-1	2,763761E-1	-7,610358E-1
8,015625E+2	5,028336E-1	-1,579828E-1	-6,871738E-1	2,773287E-1	-7,579964E-1
8,031250E+2	5,076341E-1	-1,604857E-1	-6,830888E-1	2,799446E-1	-7,534050E-1
8,046875E+2	5,095881E-1	-1,618124E-1	-6,813433E-1	2,809139E-1	-7,511901E-1
8,062500E+2	5,144085E-1	-1,644339E-1	-6,771654E-1	2,835051E-1	-7,464102E-1
8,078125E+2	5,177836E-1	-1,664568E-1	-6,741725E-1	2,852598E-1	-7,428366E-1
8,093750E+2	5,197706E-1	-1,679588E-1	-6,723238E-1	2,861941E-1	-7,403847E-1
8,109375E+2	5,219452E-1	-1,701508E-1	-6,701519E-1	2,870423E-1	-7,370963E-1
8,125000E+2	5,263721E-1	-1,732106E-1	-6,660526E-1	2,892076E-1	-7,319061E-1
8,140625E+2	5,296332E-1	-1,740995E-1	-6,633673E-1	2,912367E-1	-7,295500E-1
8,156250E+2	5,317549E-1	-1,756788E-1	-6,613486E-1	2,922369E-1	-7,269155E-1
8,171875E+2	5,328534E-1	-1,786623E-1	-6,597169E-1	2,920591E-1	-7,231870E-1
8,187500E+2	5,366257E-1	-1,812681E-1	-6,561373E-1	2,938948E-1	-7,186960E-1
8,203125E+2	5,385764E-1	-1,825705E-1	-6,542871E-1	2,948575E-1	-7,164128E-1
8,218750E+2	5,412525E-1	-1,853165E-1	-6,514639E-1	2,958666E-1	-7,122235E-1
8,234375E+2	5,443683E-1	-1,865282E-1	-6,487210E-1	2,976825E-1	-7,094934E-1
8,250000E+2	5,479320E-1	-1,874745E-1	-6,456944E-1	2,999053E-1	-7,068291E-1
8,265625E+2	5,500306E-1	-1,895139E-1	-6,434702E-1	3,007279E-1	-7,036316E-1
8,281250E+2	5,521464E-1	-1,921338E-1	-6,410446E-1	3,013700E-1	-6,997841E-1
8,296875E+2	5,548247E-1	-1,947519E-1	-6,381591E-1	3,024097E-1	-6,956629E-1
8,312500E+2	5,580825E-1	-1,954853E-1	-6,353763E-1	3,044826E-1	-6,933061E-1
8,328125E+2	5,607825E-1	-1,964662E-1	-6,329444E-1	3,060789E-1	-6,909307E-1
8,343750E+2	5,624014E-1	-1,981550E-1	-6,311364E-1	3,066682E-1	-6,882965E-1
8,359375E+2	5,646761E-1	-1,994633E-1	-6,289184E-1	3,078511E-1	-6,857497E-1
8,375000E+2	5,669872E-1	-2,021909E-1	-6,262042E-1	3,085821E-1	-6,816219E-1
8,390625E+2	5,688902E-1	-2,046413E-1	-6,238844E-1	3,091135E-1	-6,779906E-1
8,406250E+2	5,699807E-1	-2,055224E-1	-6,227197E-1	3,095931E-1	-6,764781E-1
8,421875E+2	5,715709E-1	-2,080706E-1	-6,205931E-1	3,098667E-1	-6,728863E-1
8,437500E+2	5,759085E-1	-2,098041E-1	-6,165012E-1	3,123657E-1	-6,687653E-1
8,453125E+2	5,789287E-1	-2,110383E-1	-6,136238E-1	3,140978E-1	-6,658433E-1
8,468750E+2	5,827300E-1	-2,109692E-1	-6,105424E-1	3,168374E-1	-6,639186E-1
8,484375E+2	5,846974E-1	-2,120649E-1	-6,085483E-1	3,178684E-1	-6,616696E-1
8,500000E+2	5,853446E-1	-2,155306E-1	-6,067965E-1	3,171368E-1	-6,575185E-1
8,515625E+2	5,883467E-1	-2,165909E-1	-6,039385E-1	3,189156E-1	-6,547344E-1
8,531250E+2	5,920599E-1	-2,176634E-1	-6,004688E-1	3,212014E-1	-6,515267E-1
8,546875E+2	5,941271E-1	-2,199318E-1	-5,979155E-1	3,218916E-1	-6,478883E-1
8,562500E+2	5,962944E-1	-2,201474E-1	-5,960208E-1	3,233700E-1	-6,464432E-1
8,578125E+2	5,995054E-1	-2,205404E-1	-5,931750E-1	3,255394E-1	-6,442038E-1
8,593750E+2	5,994645E-1	-2,238915E-1	-5,919528E-1	3,243297E-1	-6,405311E-1
8,609375E+2	6,017151E-1	-2,249931E-1	-5,896296E-1	3,255556E-1	-6,380336E-1
8,625000E+2	6,055944E-1	-2,258318E-1	-5,860082E-1	3,280453E-1	-6,348713E-1
8,640625E+2	6,077072E-1	-2,286876E-1	-5,830908E-1	3,285493E-1	-6,304816E-1
8,656250E+2	6,106171E-1	-2,285650E-1	-5,806384E-1	3,306866E-1	-6,289026E-1
8,671875E+2	6,123917E-1	-2,298281E-1	-5,786081E-1	3,315127E-1	-6,264486E-1
8,687500E+2	6,138848E-1	-2,315690E-1	-5,766204E-1	3,319636E-1	-6,236251E-1
8,703125E+2	6,151854E-1	-2,318576E-1	-5,753752E-1	3,327972E-1	-6,225220E-1
8,718750E+2	6,172184E-1	-2,342073E-1	-5,726505E-1	3,334160E-1	-6,186815E-1
8,734375E+2	6,202288E-1	-2,362459E-1	-5,691741E-1	3,348492E-1	-6,145716E-1
8,750000E+2	6,228722E-1	-2,369073E-1	-5,665710E-1	3,365163E-1	-6,121974E-1
8,765625E+2	6,249790E-1	-2,376757E-1	-5,643858E-1	3,377585E-1	-6,100240E-1
8,781250E+2	6,268450E-1	-2,393433E-1	-5,620229E-1	3,384982E-1	-6,069881E-1
8,796875E+2	6,292351E-1	-2,391760E-1	-5,599641E-1	3,402895E-1	-6,056557E-1
8,812500E+2	6,312211E-1	-2,402461E-1	-5,577281E-1	3,413351E-1	-6,031870E-1
8,828125E+2	6,323564E-1	-2,409301E-1	-5,564138E-1	3,419060E-1	-6,016898E-1
8,843750E+2	6,356022E-1	-2,418821E-1	-5,530739E-1	3,439105E-1	-5,985124E-1
8,859375E+2	6,372931E-1	-2,434861E-1	-5,508370E-1	3,445426E-1	-5,956028E-1
8,875000E+2	6,382810E-1	-2,446759E-1	-5,494113E-1	3,448172E-1	-5,936145E-1
8,890625E+2	6,409124E-1	-2,458616E-1	-5,464793E-1	3,462874E-1	-5,905297E-1
8,906250E+2	6,440819E-1	-2,457995E-1	-5,435998E-1	3,486203E-1	-5,884652E-1
8,921875E+2	6,458031E-1	-2,455036E-1	-5,421484E-1	3,499900E-1	-5,876297E-1
8,937500E+2	6,473055E-1	-2,488441E-1	-5,392319E-1	3,498225E-1	-5,828329E-1
8,953125E+2	6,508997E-1	-2,488788E-1	-5,358727E-1	3,524363E-1	-5,803075E-1
8,968750E+2	6,526427E-1	-2,493640E-1	-5,340176E-1	3,535279E-1	-5,785406E-1
8,984375E+2	6,530542E-1	-2,514930E-1	-5,326322E-1	3,530153E-1	-5,758398E-1
9,000000E+2	6,546440E-1	-2,526807E-1	-5,305737E-1	3,537244E-1	-5,733709E-1
9,015625E+2	6,563077E-1	-2,540782E-1	-5,283338E-1	3,544068E-1	-5,706015E-1
9,031250E+2	6,574830E-1	-2,541533E-1	-5,271841E-1	3,552381E-1	-5,696751E-1
9,046875E+2	6,587124E-1	-2,550157E-1	-5,255992E-1	3,558071E-1	-5,678105E-1
9,062500E+2	6,605442E-1	-2,561244E-1	-5,233126E-1	3,567222E-1	-5,652225E-1
9,078125E+2	6,626520E-1	-2,557763E-1	-5,214657E-1	3,584033E-1	-5,640819E-1
9,093750E+2	6,659828E-1	-2,570256E-1	-5,176438E-1	3,603670E-1	-5,601998E-1
9,109375E+2	6,677437E-1	-2,576189E-1	-5,156441E-1	3,614321E-1	-5,582091E-1
9,125000E+2	6,695114E-1	-2,578799E-1	-5,137962E-1	3,626334E-1	-5,565840E-1
9,140625E+2	6,714494E-1	-2,587529E-1	-5,114660E-1	3,637210E-1	-5,541175E-1
9,156250E+2	6,745999E-1	-2,592534E-1	-5,081218E-1	3,658536E-1	-5,511361E-1
9,171875E+2	6,752158E-1	-2,606086E-1	-5,068209E-1	3,657721E-1	-5,491013E-1
9,187500E+2	6,751846E-1	-2,617954E-1	-5,062396E-1	3,652793E-1	-5,477580E-1
9,203125E+2	6,770689E-1	-2,628685E-1	-5,038167E-1	3,662469E-1	-5,450591E-1
9,218750E+2	6,782055E-1	-2,644957E-1	-5,018331E-1	3,664419E-1	-5,422919E-1
9,234375E+2	6,812025E-1	-2,639490E-1	-4,991277E-1	3,688764E-1	-5,405630E-1
9,250000E+2	6,821438E-1	-2,647812E-1	-4,977420E-1	3,692416E-1	-5,388513E-1
9,265625E+2	6,835162E-1	-2,658637E-1	-4,957825E-1	3,698258E-1	-5,364998E-1
9,281250E+2	6,860110E-1	-2,657632E-1	-4,933142E-1	3,717179E-1	-5,346086E-1
9,296875E+2	6,880228E-1	-2,664570E-1	-4,908949E-1	3,729341E-1	-5,321668E-1
9,312500E+2	6,890701E-1	-2,665456E-1	-4,897788E-1	3,736780E-1	-5,312074E-1
9,328125E+2	6,911589E-1	-2,667489E-1	-4,875306E-1	3,751530E-1	-5,292519E-1
9,343750E+2	6,917304E-1	-2,678088E-1	-4,863621E-1	3,751479E-1	-5,275400E-1
9,359375E+2	6,941044E-1	-2,689876E-1	-4,832611E-1	3,764387E-1	-5,241811E-1
9,375000E+2	6,957777E-1	-2,697553E-1	-4,810971E-1	3,773744E-1	-5,218729E-1
9,390625E+2	6,961375E-1	-2,710209E-1	-4,800106E-1	3,771254E-1	-5,200818E-1
9,406250E+2	6,975660E-1	-2,705989E-1	-4,787591E-1	3,783651E-1	-5,193652E-1
9,421875E+2	7,000127E-1	-2,710139E-1	-4,759609E-1	3,800255E-1	-5,167828E-1
9,437500E+2	7,004137E-1	-2,720676E-1	-4,749373E-1	3,798913E-1	-5,151942E-1
9,453125E+2	7,016751E-1	-2,732765E-1	-4,729110E-1	3,803369E-1	-5,126745E-1
9,468750E+2	7,029909E-1	-2,742016E-1	-4,709805E-1	3,809398E-1	-5,104339E-1
9,484375E+2	7,056908E-1	-2,739049E-1	-4,682791E-1	3,830864E-1	-5,084136E-1
9,500000E+2	7,068088E-1	-2,747816E-1	-4,665687E-1	3,835610E-1	-5,063818E-1
9,515625E+2	7,073101E-1	-2,754380E-1	-4,656434E-1	3,836641E-1	-5,051552E-1
9,531250E+2	7,080621E-1	-2,763469E-1	-4,642955E-1	3,838501E-1	-5,034018E-1
9,546875E+2	7,115821E-1	-2,755109E-1	-4,609898E-1	3,868472E-1	-5,012286E-1
9,562500E+2	7,119786E-1	-2,757298E-1	-4,604286E-1	3,870541E-1	-5,006071E-1
9,578125E+2	7,132746E-1	-2,776137E-1	-4,578821E-1	3,872383E-1	-4,971703E-1
9,593750E+2	7,143283E-1	-2,797644E-1	-4,554158E-1	3,871277E-1	-4,936220E-1
9,609375E+2	7,152605E-1	-2,799535E-1	-4,542747E-1	3,877494E-1	-4,925331E-1
9,625000E+2	7,174442E-1	-2,798547E-1	-4,519260E-1	3,894359E-1	-4,906199E-1
9,640625E+2	7,192533E-1	-2,808649E-1	-4,492902E-1	3,903731E-1	-4,877025E-1
9,656250E+2	7,197970E-1	-2,813894E-1	-4,483559E-1	3,905611E-1	-4,865549E-1
9,671875E+2	7,217999E-1	-2,810727E-1	-4,463163E-1	3,922089E-1	-4,850353E-1
9,687500E+2	7,231686E-1	-2,818945E-1	-4,442599E-1	3,928940E-1	-4,827284E-1
